Date,Open,High,Low,Close,Adj Close,Volume
2016-01-04,25.65250015258789,26.342500686645508,25.5,26.337499618530273,24.074739456176758,270597600
2016-01-05,26.4375,26.462499618530273,25.602500915527344,25.677499771118164,23.471445083618164,223164000
2016-01-06,25.139999389648438,25.592500686645508,24.967500686645508,25.174999237060547,23.012113571166992,273829600
2016-01-07,24.670000076293945,25.032499313354492,24.107500076293945,24.112499237060547,22.040897369384766,324377600
2016-01-08,24.637500762939453,24.77750015258789,24.190000534057617,24.239999771118164,22.15744972229004,283192000
2016-01-11,24.74250030517578,24.764999389648438,24.334999084472656,24.63249969482422,22.516220092773438,198957600
2016-01-12,25.137500762939453,25.172500610351562,24.709999084472656,24.989999771118164,22.84300994873047,196616800
2016-01-13,25.079999923706055,25.297500610351562,24.325000762939453,24.34749984741211,22.255706787109375,249758400
2016-01-14,24.489999771118164,25.1200008392334,23.934999465942383,24.8799991607666,22.742460250854492,252680400
2016-01-15,24.049999237060547,24.427499771118164,23.84000015258789,24.282499313354492,22.196292877197266,319335600
2016-01-19,24.602500915527344,24.662500381469727,23.875,24.165000915527344,22.088884353637695,212350800
2016-01-20,23.774999618530273,24.547500610351562,23.354999542236328,24.197500228881836,22.118595123291016,289337600
2016-01-21,24.264999389648438,24.469999313354492,23.735000610351562,24.075000762939453,22.00661849975586,208646000
2016-01-22,24.657499313354492,25.364999771118164,24.592500686645508,25.354999542236328,23.176647186279297,263202000
2016-01-25,25.3799991607666,25.38249969482422,24.802499771118164,24.860000610351562,22.724180221557617,207178000
2016-01-26,24.982500076293945,25.219999313354492,24.517499923706055,24.997499465942383,22.849864959716797,300308000
2016-01-27,24.010000228881836,24.157499313354492,23.334999084472656,23.354999542236328,21.348472595214844,533478800
2016-01-28,23.447500228881836,23.6299991607666,23.09749984741211,23.522499084472656,21.501583099365234,222715200
2016-01-29,23.697500228881836,24.334999084472656,23.587499618530273,24.334999084472656,22.244285583496094,257666000
2016-02-01,24.11750030517578,24.177499771118164,23.850000381469727,24.107500076293945,22.036327362060547,163774000
2016-02-02,23.854999542236328,24.010000228881836,23.56999969482422,23.6200008392334,21.59071159362793,149428800
2016-02-03,23.75,24.209999084472656,23.520000457763672,24.087499618530273,22.01804542541504,183857200
2016-02-04,23.96500015258789,24.332500457763672,23.797500610351562,24.149999618530273,22.194963455200195,185886800
2016-02-05,24.1299991607666,24.229999542236328,23.422500610351562,23.5049991607666,21.602176666259766,185672400
2016-02-08,23.282499313354492,23.924999237060547,23.260000228881836,23.752500534057617,21.82964324951172,216085600
2016-02-09,23.572500228881836,23.985000610351562,23.482500076293945,23.747499465942383,21.825044631958008,177324800
2016-02-10,23.979999542236328,24.087499618530273,23.524999618530273,23.5674991607666,21.65962028503418,169374400
2016-02-11,23.447500228881836,23.68000030517578,23.147499084472656,23.424999237060547,21.52865982055664,200298800
2016-02-12,23.547500610351562,23.625,23.252500534057617,23.497499465942383,21.595279693603516,161405600
2016-02-16,23.7549991607666,24.212499618530273,23.65250015258789,24.15999984741211,22.204158782958984,196231600
2016-02-17,24.167499542236328,24.552499771118164,24.037500381469727,24.530000686645508,22.544206619262695,179452800
2016-02-18,24.709999084472656,24.72249984741211,24.022499084472656,24.065000534057617,22.116844177246094,156084000
2016-02-19,24.0,24.190000534057617,23.950000762939453,24.010000228881836,22.06629753112793,141496800
2016-02-22,24.077499389648438,24.225000381469727,23.979999542236328,24.219999313354492,22.259292602539062,137123200
2016-02-23,24.100000381469727,24.125,23.637500762939453,23.672500610351562,21.75612449645996,127770400
