Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,21.860000610351562,21.860000610351562,21.315000534057617,21.420000076293945,21.216243743896484,3062500
2020-01-03,21.170000076293945,21.610000610351562,21.149999618530273,21.5,21.295480728149414,3011800
2020-01-06,21.34000015258789,21.450000762939453,20.899999618530273,21.0,20.80023765563965,3060400
2020-01-07,21.059999465942383,21.545000076293945,20.989999771118164,21.31999969482422,21.117191314697266,4986900
2020-01-08,21.299999237060547,21.389999389648438,20.399999618530273,20.459999084472656,20.26537322998047,3706300
2020-01-09,20.459999084472656,20.520000457763672,19.729999542236328,19.809999465942383,19.621557235717773,5700700
2020-01-10,19.899999618530273,19.940000534057617,19.34000015258789,19.450000762939453,19.264984130859375,5059200
2020-01-13,19.389999389648438,19.860000610351562,19.149999618530273,19.610000610351562,19.423458099365234,6202700
2020-01-14,19.729999542236328,20.540000915527344,19.68000030517578,20.3700008392334,20.176231384277344,4218800
2020-01-15,20.329999923706055,20.479999542236328,20.045000076293945,20.18000030517578,19.988037109375,5699400
2020-01-16,19.420000076293945,19.610000610351562,17.729999542236328,17.780000686645508,17.610868453979492,21993400
2020-01-17,18.059999465942383,18.25,17.510000228881836,17.690000534057617,17.521726608276367,9067000
2020-01-21,17.579999923706055,17.6200008392334,17.100000381469727,17.1200008392334,16.95714569091797,6603300
2020-01-22,17.06999969482422,17.1200008392334,16.5,16.59000015258789,16.432188034057617,12843100
2020-01-23,16.3700008392334,16.40999984741211,15.9399995803833,16.290000915527344,16.135040283203125,7362900
2020-01-24,16.299999237060547,16.31999969482422,15.354999542236328,15.510000228881836,15.362462043762207,7815100
2020-01-27,15.010000228881836,15.324999809265137,14.800000190734863,14.869999885559082,14.728549003601074,6596100
2020-01-28,15.100000381469727,15.25,14.649999618530273,14.710000038146973,14.57007122039795,7371900
2020-01-29,14.829999923706055,14.87399959564209,14.350000381469727,14.5,14.362068176269531,5280600
2020-01-30,14.279999732971191,14.40999984741211,13.8100004196167,14.289999961853027,14.154067039489746,10570700
2020-01-31,14.010000228881836,14.239999771118164,13.619999885559082,13.949999809265137,13.817299842834473,9964100
2020-02-03,14.010000228881836,14.420000076293945,13.90999984741211,14.239999771118164,14.10454273223877,7226500
2020-02-04,14.460000038146973,14.944999694824219,14.239999771118164,14.699999809265137,14.560166358947754,7443200
2020-02-05,15.3100004196167,15.890000343322754,15.175000190734863,15.8100004196167,15.659608840942383,8183000
2020-02-06,16.100000381469727,16.100000381469727,15.640000343322754,15.920000076293945,15.768561363220215,6281600
2020-02-07,15.630000114440918,15.699999809265137,15.359999656677246,15.550000190734863,15.402079582214355,5058700
2020-02-10,15.3100004196167,15.59000015258789,15.149999618530273,15.420000076293945,15.273317337036133,4009100
2020-02-11,15.569999694824219,16.209999084472656,15.539999961853027,15.739999771118164,15.590272903442383,4580400
2020-02-12,15.960000038146973,16.204999923706055,15.609999656677246,15.760000228881836,15.61008358001709,3894700
